fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color
7.395335816150145,1.043043373603225,0.0790671632300291,3.4401585975120272,0.08861660459624636,5.0,12.261660459624636,0.9961139925515495,3.5059841402487972,0.5921501862112609,11.147667908075071,0
6.934083801689256,0.2402251405067767,0.3370419008446278,2.507317066470242,0.037352095042231394,19.0,66.99437148733058,0.9904681676033785,3.1031269545354547,0.38340838016892553,12.001688553800825,1
6.488375858565918,0.2753025515139551,0.20767517171318364,1.7939489697208981,0.07934394505178125,21.530255151395508,194.76273798007713,0.994887802355617,3.4546496565736327,0.6223248282868163,9.570700686852735,1
6.726943409470228,0.21829014645621717,0.30901551259676,1.8709853543782846,0.04104662448778458,23.41450732281086,111.0,0.9930344570591134,3.358290146456217,0.5529534622097199,10.531605858248685,1
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,1
6.5630874683775415,0.6131963939962973,0.17596483386798173,2.6669468038494686,0.046223156012831564,9.111578006415781,56.40771867094385,0.9946229459099445,3.362961406645281,0.4785403069660698,10.003439129697725,1
7.850026166377796,0.38936551468804903,0.38562663539861225,1.0500261663777959,0.040125327079722446,5.562663539861224,100.31253270797224,0.9913876242902945,3.0393759812391674,0.47125850407278363,11.306240187608326,1
8.607990086637388,0.3776690210634832,0.3028841387806437,2.6288413878064367,0.06775460966536773,27.49692688975485,48.25153655512258,0.9963485955389868,3.334416109053422,0.5475460966536773,9.89938537795097,0
7.6,0.21326461727006368,0.3506529234540127,1.2261169381605095,0.04041236889138844,6.934707654598727,106.0,0.991504467752642,3.0658763110861145,0.44673538272993635,11.241236889138854,1
6.495633560151065,0.27052397278187224,0.19113527436072317,4.275976053371474,0.04606986303758296,6.0,113.99126712030213,0.9955019212335335,3.2504366439848935,0.35183390473655274,8.625325351123823,0
7.215272183181064,0.27006277529334044,0.24573222151238297,2.9121334185140424,0.05499372247066596,12.570083386571277,85.85983322685745,0.9943146444302476,3.0616527689047874,0.4484727816818936,9.5,1
8.328751931730368,0.9308690116358636,0.07462867028769654,3.816903010090315,0.07911217160583768,5.5687210240445015,10.856240341348167,0.9984513435127951,3.451248068269633,0.5000631761056283,11.143759658651833,0
8.37003767474486,0.2971160522480955,0.2929962325255139,1.0556179359853386,0.03207490581313785,4.037452906568924,55.074905813137846,0.9908659171155613,2.9152434069196493,0.32823963944516327,11.362547093431077,1
6.26953601044018,0.40218559582392793,0.3161599738995494,6.747680052200901,0.06168864250564325,9.913919686794593,116.3907202088036,0.9948397437807562,3.1865567874717837,0.41702077703160345,9.834432125282163,1
6.138320753490216,0.3696663072425776,0.4524973043193321,1.1416576810644403,0.08774811302353247,3.9666307242577616,72.10010782722671,0.9914632937966835,3.2123358493019567,0.42699676518319857,10.771690029232454,1
10.951389682963862,0.5071627914329095,0.4520635283640623,1.1902779365927723,0.06171230862053706,5.700397052275389,25.700397052275388,0.9960794259894026,3.0610119115682615,0.5310913220233395,10.429960294772462,0
8.290634647936159,0.40511443260987495,0.2544641019440732,1.5044743930759754,0.057611859826899384,11.430801274300915,87.72320509720366,0.9954857436889483,3.266295515765653,0.4073673118775061,9.749115412516707,0
7.214265475928817,0.3180908531179104,0.36570619037152685,3.0762242067853047,0.06538041269143512,17.71398213893226,84.4762242067853,0.995771327379644,3.1628460117608492,0.5952306745072329,9.552377579321469,0
7.794829092523165,0.24237072731307913,0.24819675748832856,14.231397883293836,0.0643039000221935,40.11853636565396,198.17528484579472,0.997118536365654,3.055258545373842,0.4823707273130791,9.888146363434604,1
7.323641975337944,0.38,0.42121399177931473,2.3256652949701357,0.06692544581719585,21.608093278528766,84.0,0.9963182098766897,3.300404663926438,0.6510116598160957,9.697976680367809,0
6.69205166270886,0.38,0.21068388756962037,1.343191475324895,0.04517066838219411,20.204559250464136,84.0,0.9931602583135444,3.230227962523207,0.475569906308017,10.048860187383966,0
5.909115277396708,0.49277479092358045,0.11998659743181066,1.2,0.05909115277396703,8.091152773967078,108.0,0.9930000268051363,3.164530833561975,0.4545174309937859,9.086260071063991,1
5.684853851132754,0.385332152750794,0.3155181566343425,0.9921169190937964,0.03676970770226551,4.842338381875928,74.7697077022655,0.9904967227650484,3.326058459546898,0.3860584595468982,11.353941540453102,1
6.80848306895404,0.6240618517321721,0.04644713240507031,1.298303386209192,0.0575758465522979,25.06786455163232,133.15269524117272,0.9926988023489807,3.17,0.3906786455163232,10.20848306895404,1
8.115679385247933,0.2930662228476245,0.4022299615779958,1.3156793852479325,0.043445992315599154,7.222996157799578,100.64459923155991,0.9926494770799277,3.0493379769467976,0.5575958002055781,11.206620230532025,1
10.130682194259558,0.5943449153616522,0.4487233040643035,2.2520720376578294,0.07391042382548704,14.65173730424784,46.78275423191739,0.9987741313478761,3.291310169276695,0.5491377115958693,9.534826269575216,0
6.277814398054191,0.5288808324280779,0.011112575922167646,0.8555628796108382,0.04033377277665029,31.111257592216763,97.22251518443353,0.9913979198644502,3.1222251518443356,0.43889401572758674,10.28880832428078,1
7.624831452839916,0.4105498633207906,0.24338061533347158,5.754522391609137,0.060565449575301473,23.93792136790021,156.65519658024948,0.9965618763755077,3.2637247179259874,0.474689606839501,9.75310393160499,1
6.267749568788142,0.44887084052019766,0.27242075427782597,4.4790411635861656,0.06119334483231622,61.08042888433599,205.43542026009882,0.993977416810404,3.248545969883755,0.5346790732374307,9.879041163586166,1
6.247773278826549,0.7682793524107079,0.0,2.1053081420918387,0.06037156994642871,6.053081420918388,13.053081420918389,0.9965619703112499,3.579914530025506,0.6084075573724483,10.047773278826549,0
6.367146630346359,0.23339332879329489,0.34667866575865897,7.830333560335255,0.045341132743128267,35.662466984469354,201.6678665758659,0.9950434113274312,3.2268226548625667,0.48341132743128334,10.200179986379885,1
7.3183934072853205,0.3923515266743624,0.4081723317509993,4.863213185429359,0.05084050797648518,19.92083761221916,64.47380707873191,0.9922168211304324,3.104982491280703,0.450779951398277,12.231664955112336,0
7.563169628012305,0.4900770113779697,0.14629129234190727,1.6634263326055372,0.09819442004366777,16.363169628012304,151.0,0.9940542187396086,3.064552455579815,0.5500256704593232,9.218158481400614,1
6.5538853583093735,0.84430095012004,0.04414490655621056,5.357515887607819,0.0781917196253594,23.336783489433586,47.067356697886716,0.9957226942679155,3.5698964953169927,0.5026942679154687,11.119171962535939,0
5.936028323251041,0.20819858383744794,0.29080849697531236,5.482693919650508,0.050838300604937506,39.63971676748959,199.36028323251043,0.9961478017372427,3.6155178625719806,0.6531631797736465,10.018014161625521,1
6.675338106358794,0.3100579610900789,0.4176304124526774,10.05048300908399,0.06048744176381622,63.25434708175592,182.25434708175592,0.9973001932036336,3.132466189364121,0.5499613592732807,8.899806796366404,1
7.522289526340769,0.26783162107261543,0.37554209473184613,3.421078052206923,0.03516565710488846,29.10841894636923,167.72592394874232,0.9940503028685335,3.276235623730423,0.5343973315614615,10.888552368296153,1
7.6,0.33067555788472724,0.36321252535839665,1.3429979713282647,0.03360626267919835,5.357494928320662,104.07248478496199,0.992100492899649,3.1114496956992395,0.39678747464160335,10.72125253583967,1
6.690909092444463,0.7900000016889099,0.03818181848889271,2.072727271703691,0.07309090890666436,3.6363636414815455,11.727272717036909,0.9957927272745185,3.562727272266661,0.6327272728296309,11.118181815111074,0
9.068385962847566,0.2626140351233178,0.6441333330627843,8.612456136435037,0.05549543859506721,34.73859648766822,219.44982454574014,0.9970516385946615,3.1457754388385615,0.46531929834528996,10.100912280986543,1
10.197695735782561,0.4395679504592306,0.8790494910103073,6.188478678912815,0.049002880330271795,19.99135900918461,123.98559834864102,0.9967982718018369,2.990374442935334,0.5105184594489234,9.901152132108718,1
8.491841830777545,0.5185166768403988,0.5472187961145855,10.41310257975446,0.185438808323064,33.9344871012277,226.37700859918152,0.9981131025797545,2.9291841830777545,0.6434363328731375,9.38034613036831,1
5.973892560438762,0.20630537197806187,0.3021677681316288,6.410367730749683,0.04856644637367421,39.261074395612376,199.73892560438762,0.9958827520769287,3.505711574727589,0.6039396714296086,10.03694628021938,1
9.647258688529277,0.33636100409923947,0.6519942090183269,3.4362934426463867,0.049690926639338405,17.92722008198479,120.54536680330799,0.996385444016397,3.0798204631139927,0.6343667950809125,10.176370655735361,1
5.504726937870275,0.4249600736685396,0.2146470852073537,1.1362184497037804,0.036409453875740544,7.724368994075608,74.40945387574055,0.990648029372189,3.3981092248518903,0.4581092248518902,11.28189077514811,1
6.2158151297152875,0.2296485526729936,0.3487699343554776,0.7351447327006388,0.05070126977204457,23.98242763364968,111.0,0.9916430522975583,3.369648552672994,0.4336901969335671,10.985942106919744,1
6.925369627821493,0.23761088834644795,0.33268481391074656,2.4223538712595585,0.03713424069553733,19.0,67.0597277913388,0.990450739255643,3.1055233523490893,0.3825369627821493,11.98208166259836,1
7.386112624455595,1.0367024293132214,0.07722252489111896,3.470133970519317,0.08884718438861013,5.0,12.284718438861013,0.9961416621266332,3.5029866029480683,0.5914584468341696,11.143056312227797,0
6.766355049021839,0.21741433224395915,0.305950162853857,1.958566775604086,0.04030218240736527,23.370716612197956,111.0,0.993141744300115,3.3574143322439594,0.5621495114384291,10.496573289758365,1
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,1
6.97690980628404,0.3438196125680785,0.3231246973774587,1.6927058114788225,0.04546007869124432,7.538196125680785,119.69270581147882,0.9923577254842899,2.9815278450272316,0.3746525424046901,10.169270581147883,1
6.598521396845028,0.8923151746056285,0.03246303492112569,5.168968888803004,0.07678326857098688,22.630544761831146,47.24630349211257,0.995883791822255,3.546749028564803,0.5061575873028142,11.015272380915572,0
8.726557512317378,0.24653959430003564,0.3503569148487944,0.7453115024634754,0.042006652251953915,5.064730717804965,25.064730717804967,0.9921955046857883,3.041941921534149,0.38488806509514195,10.493526928219504,0
4.933465551914326,0.6517301090062968,0.11752841570529025,1.1692043602518727,0.015224425865238759,4.049431685894195,9.950568314105805,0.9926508063075516,3.3229659011536516,0.369392020319897,13.371477616675094,0
10.090499530335492,0.5948176525842883,0.44423230044926076,2.2686178404500916,0.07433588732585951,14.722647887643252,46.75911737078558,0.9987386760561784,3.2903646948314234,0.5479558685392792,9.527735211235674,0
7.282212457597786,0.29245127968155,0.40648146777431715,1.2035575084804429,0.03388937712011071,28.857699660782288,141.67982423676014,0.9920734795559709,3.17,0.42857699660782284,10.682212457597785,1
9.39156018501011,0.8032842978730623,0.32528816355165124,2.822715200742755,0.16537689968534708,5.0,15.32770679000674,0.9984587895060094,3.3179889043484163,0.5997468055503032,9.17313719149225,0
7.476778458069462,1.0990351899227548,0.09535569161389232,3.17547001127425,0.08658053854826346,5.0,12.058053854826346,0.9958696646257916,3.532452998872575,0.5982583843552096,11.18838922903473,0
6.38118512713904,0.775940743643048,0.007247405085561605,1.991288923716576,0.06652266457700544,6.0,12.63762974572192,0.996408083037262,3.5755051898288768,0.6172474050855616,9.981881487286095,0
8.522804273780128,0.3317372948262787,0.29503466243592,2.095261923201058,0.07228428460793651,17.32280427378013,151.0,0.9947259629916461,3.050157935893298,0.4972457649420929,9.266140213689006,1
8.155157400220329,0.631554476626273,0.6243196031974633,17.032808665932237,0.04587893500550824,55.1472148236021,267.5225215490234,0.9999517191334067,2.951031480044066,0.6670702166483059,9.813753067254213,1
7.092754675349703,0.27,0.2802415108216766,1.3309061252616545,0.023555474889856133,3.072453246502974,88.97584891783234,0.9900423025320796,2.959418922045387,0.30434719479017847,11.380679134265874,1
8.012671349913443,0.2808160112083889,0.5057983148162443,6.61023876707722,0.0547673595516644,32.91839887916111,211.44095506830888,0.9961160570238888,3.2695488762170446,0.5162848313834889,10.24652808966711,1
6.9423106619052835,0.3338791207541292,0.22641164222246574,3.315264324808611,0.03847436887301761,115.32517079560861,234.3221116726184,0.9931131600805588,3.122723789801487,0.4949043658334246,9.928844669047358,1
7.740901320774672,0.24480563881287593,0.37,8.970760350452773,0.0536298590296781,21.14929514839051,159.92535242580473,0.9975928139636394,3.305194361187124,0.4551943611871241,9.614929514839051,1
7.028067220504138,0.3705258092292808,0.5536830707658817,10.554381743577341,0.04738607466698909,67.78943569219605,186.78943569219607,0.9975017526974309,3.0971932779495863,0.5096494605138128,8.698247302569063,1
6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.99502,3.16,0.38,9.4,1
7.289768207639296,0.33444977832184736,0.3959072830557182,2.950386320601174,0.06739381887038122,18.846523114589434,84.35038632060117,0.9961488410381965,3.2043725142016126,0.6229150094677417,9.564961367939881,0
6.285781153236671,0.26502340363283505,0.4979139802511708,7.73507904425162,0.04843124612946685,35.21328270144993,200.07109423381664,0.995445874767768,3.1585781153236674,0.5328905766183358,9.44976596367165,1
7.236648695128416,0.5928270432949456,0.48258371096548164,2.148864926837888,0.10715891024269567,3.2443246341894403,9.0,0.9970837187841276,3.336108115854736,0.5675567536581055,10.373297390256832,0
6.7,0.39459725945602797,0.2952874331380821,8.870120319665746,0.043310327543931534,9.264371656904105,176.10344251464383,0.9951970120319665,3.3496557485356155,0.48747159083684893,10.664371656904105,1
8.268119771689605,1.0186103770928256,0.1417928960426355,3.6278474969557832,0.12680544549467637,5.0,14.578746514459738,0.9974102451202437,3.493994569101962,0.5660435931506882,10.034441508371302,0
8.274735970221641,0.3218373839838807,0.4587896044667539,9.676412394768285,0.03904593459959696,96.37988290544028,198.28181065191418,0.9958169153221323,2.992067056981866,0.43626320148891795,9.77243924024179,1
6.26890427740812,0.5308410589702137,0.010756171096324775,0.8537808554816239,0.04022685132889743,31.07561710963248,97.15123421926495,0.9913633485963436,3.12151234219265,0.4376465988371367,10.308410589702138,1
6.531319905762936,0.24,0.3072131684357746,1.6347714958836175,0.03595685512349148,6.991371024698295,61.33045700823276,0.9911209651354009,3.326436560658621,0.38295941107025944,11.506040282711194,1
7.380362849522057,0.2624404127830883,0.3380362849522057,1.551191744338235,0.03517253661801471,6.122020639154413,106.24404127830883,0.9929853575233014,3.159761651132353,0.4219637150477943,10.29628245671875,1
6.7,0.4814611760856181,0.2801806650285882,7.812646552001171,0.046709350368567666,8.509033251429408,177.2364501228559,0.9950912646552001,3.236354987714411,0.4232678263714997,9.909033251429408,1
6.57898311964688,0.32359321403236935,0.208949155982344,14.959661039882294,0.06104406819794013,36.25423700147133,162.59661039882295,0.9983447457799117,3.1150847400294266,0.4485084740029427,9.029830519941147,1
6.402376494589499,0.32859599591978506,0.18233270924252998,3.5371482064926,0.052138211140673005,25.790494021642,112.395247010821,0.9936244496616996,3.15466541848506,0.4307129483768499,9.502376494589498,1
7.196626906104985,0.41848467470544715,0.21286456285255864,2.4651789225275658,0.06855059640842523,27.35391816315616,47.87078363263123,0.9957548313453053,3.4493824551053156,0.5348313453052493,10.155059640842522,0
6.923394964485883,0.7586037814719633,0.014415125887852927,1.8279243705607353,0.07967546223364412,6.0,12.0,0.9962010554680373,3.4913588218224554,0.5909058812149705,9.88018907359816,0
6.922272911402383,0.23668187342071514,0.3311364557011919,2.392160886173242,0.0370568227850596,19.0,67.08295316448212,0.9904445458228047,3.1063749493643447,0.38222729114023835,11.975114050655362,1
11.486540119243822,0.5812156415795304,0.6454123010456342,2.22431283159061,0.07456729940378089,10.283649701890447,46.95947861401565,1.00067033156485,3.2504052138598434,0.567568716840939,9.012156415795305,0
9.390656003880228,0.29389557864103466,0.310364126601701,2.5620749456325296,0.07105702730102763,14.0,34.93507368931609,0.9962805702730103,3.2875060207769313,0.5283373471846208,9.662074945632531,0
6.355957484401318,0.277340419266447,0.21642550935920904,1.885319161467106,0.08000851489881608,19.825532917368488,196.58723354131575,0.995063106465683,3.49,0.6106383229342122,9.646808385328939,1
7.596662887213164,1.5501328405578207,0.002335978950784981,2.113348451147343,0.1343636808983997,5.0,9.0,0.9948120589594747,3.495995464655797,0.4050056691802536,10.9,0
7.273107562945052,0.36467684402197575,0.4318216060175843,4.953784874109897,0.04822399252571407,19.56861437846151,64.67507749802199,0.9917513832858241,3.0763014565318656,0.4351814939032954,12.372554248615396,0
6.40573277514304,0.5554338598937141,0.07585991627145591,5.046854777187301,0.0323678340310712,7.051751046606801,31.9482489533932,0.9927718625807033,3.222014274816036,0.46258755233034005,10.91090787980372,1
8.06579065175039,0.28057015580416017,0.4485968839167972,15.374342988812794,0.05945612464332811,32.85523370624021,177.05701558041602,1.0002848285275596,3.256886416504317,0.5748685977625587,9.011403116083203,1
9.23027617097512,0.574128452137189,0.3074771995776736,1.9016056517148627,0.07079357739314054,15.190366089710825,45.01605651714863,0.997711239562004,3.327775208759919,0.5282569042743781,9.361926782057836,0
7.5334577317503015,1.4136443293757543,0.08983206213709263,2.1,0.13317381957564225,4.667288658751509,9.0,0.9951642442796169,3.4717195359938784,0.42828046400612174,10.800186597625453,0
12.13132386528184,0.4522010817655774,0.47227518583085765,4.3227518583085764,0.0697873022299703,26.141798513353137,48.92910074332343,0.9979340957393769,3.076941717537096,0.5678730222997028,9.628359702670627,0
6.671489919550417,0.28857449597752083,0.4171275201123958,5.680635415656179,0.052095749329586806,32.523400536330556,201.8574495977521,0.9952632975469289,3.3085959678201666,0.5585744959775208,10.019149865917361,1
7.466103999073756,0.27719030771012004,0.19330519995368778,3.2189763051629487,0.0377438061542024,122.8842907686964,227.71086308636364,0.9926483392301457,3.0859515385506002,0.44694255387821613,10.256193845797599,1
5.402203594784964,0.8470524542424657,0.02391185620860146,1.158677843129022,0.04178237124172029,36.575760457365405,89.02203594784963,0.9924003314901483,3.488567663389774,0.4478237124172029,10.660881437913986,0
6.447932894605786,0.6231955263070523,0.22437986838173563,1.4520671053942145,0.03840223684647382,15.059217103734163,76.0,0.9906619892112865,3.26922907900416,0.549586578921157,11.849720394190772,1
7.7614160034483906,0.35916974520375344,0.5357875994827415,10.213065087303956,0.03997924363009376,83.78021099373322,193.8485927570543,0.9966685598124606,3.0340659633542226,0.46192919982758046,9.212453821943699,1
5.8746053227381765,0.28106579032483114,0.18746053227381768,1.3385527422280425,0.06695263872858112,7.1065790324831095,108.31973709744933,0.9928608157741531,3.2054868225288846,0.5650789354523647,9.587302661369089,1
5.994424261249333,0.22416363918739993,0.3342939502183664,5.308181959369996,0.052055757387506674,38.81969673438334,199.23606065312333,0.9961828241991265,3.587806034250934,0.6622302955002668,9.858363608126002,1
4.8803239649686505,0.651041236582927,0.1185125191672472,1.1416494633170782,0.014338732749477508,4.029749616655056,9.970250383344943,0.9925748335202885,3.3217849769993033,0.3656524271644606,13.422650996696856,0
7.4871340091610605,1.1240061935872576,0.08713400916106044,3.2479588946478053,0.08741525899228333,5.0,12.257319816778791,0.9959029279267115,3.5515793917550456,0.5922804054966362,11.135670045805302,0
8.177894242175277,0.7972987073030742,0.027262984761347198,3.598594595005231,0.08860004699334861,26.259647473917592,61.778942421752774,0.9993451285533973,3.5169128083463703,0.6940352526082407,9.955788484350556,0
7.777880080565115,0.8470477766871942,0.00694700201412787,2.42102515105959,0.084,6.0,11.652649899293607,0.9974841702215541,3.388629014098895,0.49,10.151555130918311,0
8.554396713308071,0.5337207486353841,0.7261599634812007,15.224613785846707,0.046311974436840514,53.99204747443899,230.5360146075197,0.999222404017068,2.9631197443684054,0.6030004564849903,9.584798904436024,1
6.900706283215144,0.27,0.28664312389282853,3.4754465040975524,0.03827918495350559,4.992937167848554,88.33568761071714,0.9930190526101652,3.209081831820312,0.41957623007091327,10.868550088573718,1
6.8290970364841295,0.2957458221890477,0.27581940729682575,1.3992641489222197,0.05739598373798402,23.574582218904773,189.28361185406348,0.9938383811276289,3.3183611854063484,0.5527625334328569,9.857458221890477,1
7.1485425363716715,0.8247437742831887,0.03317583130088253,4.465879156504412,0.0944050309477879,4.93065351946904,12.89598027920356,0.9969535378580443,3.405492478765488,0.5696532675973451,11.03467324026548,0
7.323719687272863,0.5905653617636095,0.11855795309092948,1.4618598436364314,0.06713396218908996,24.56698109454498,153.8144204690907,0.9950029905671637,3.1901024250181713,0.4787628031272714,9.675256062545428,1
7.309954781177087,0.5503981912470834,0.031791860611875555,1.6079638249416692,0.07210618433255558,17.0,42.026546083138896,0.9956132730415694,3.3692699827136803,0.4801990956235417,9.001990956235417,0
7.747051563260518,0.28539566270240485,0.470992963461723,6.1064771027354645,0.054584173491903774,32.460433729759515,209.42590841094187,0.9958806629370963,3.300690506376353,0.5291078555667336,10.283165301619238,1
7.068483853727215,0.22967290632910145,0.45967290632910146,2.914174059072271,0.050923678143456934,37.31516146272786,164.31516146272787,0.9954890968776368,3.447819375527343,0.5536967707454429,10.1076321856543,1
6.236384290270501,0.3118078548647492,0.19455371610820066,7.718760127574045,0.04636157097294984,29.045764354057525,111.63615709729498,0.9933990847129188,3.0563615709729497,0.31954235645942475,10.291074322164013,1
5.45356640744129,0.29616083981396774,0.22783391134873385,1.1479895023254032,0.07517639891163466,47.136188958142746,166.0,0.9946015559097666,3.333592651627782,0.5380804199069839,8.767185303255564,1
7.6374314424739955,0.5390383922145626,0.14545338088231693,10.774314424739956,0.09323007325692434,22.74862884947991,177.0,0.9984572120583908,3.3162568557526004,0.4597321750432388,9.0925137115052,1
6.6957336266134355,0.49833994226047984,0.11936004399201534,4.729666345891554,0.032005332966733205,6.507999450099808,32.49200054990019,0.9922969861864205,3.1658266098436467,0.4353999725049904,11.146533571623417,1
6.668581902824915,0.2816858190282492,0.3348276287457576,10.668196799548314,0.067,58.639853360451184,179.66283619435018,0.9973989266453334,3.1314559906892594,0.5565134477740068,9.033716380564982,1
6.85710644924922,0.29742638695495316,0.28142128984984394,1.3514722609009362,0.05574518724804993,23.74263869549532,189.60050971051092,0.9937521121363123,3.307157420300312,0.548578710150156,9.865685159399376,1
7.205284100008464,0.346301129994075,0.3480159160064329,1.218943179998307,0.037735794999576765,28.242272800067717,140.29511380015236,0.9921750249879888,3.17,0.42242272800067715,10.605284100008463,1
6.519122577823821,0.4266750143485619,0.15143061575883152,3.44277536964674,0.06381020525294383,27.0,114.14306157588315,0.9941563185875534,3.0871459236382472,0.48859800486480953,9.18094897373528,0
10.033298720256099,0.4755532480170732,0.5633867544157928,2.226111687995732,0.06512202608145122,8.694415600213414,47.0,0.9983089449652072,3.202998961607683,0.538665974405122,9.287228567953049,0
7.173946721305446,0.3093551229495133,0.3495786885221783,3.1434221311575903,0.06430524590147856,17.109200819581687,84.54342213115758,0.9955697336065272,3.1406706967179954,0.5804471311453302,9.545657786884242,0
5.877550083171924,0.2803231253465497,0.3545237548516955,2.2579937049485412,0.052709187188105286,35.77381225741522,114.12925013861987,0.9924129250138619,3.278707498613801,0.49547624514830446,10.222618774258477,1
8.39909055990575,0.31279341382503645,0.44013641601413767,9.546405323734898,0.038819835345625865,99.43222283405021,199.3557821082769,0.9956105997528837,2.981892590553166,0.43004547200471255,9.908098792624454,1
7.026031806848103,0.2740346287173762,0.27327561880437307,1.3676766709234718,0.023874169555431504,3.1344876239125394,88.73102475217492,0.9900187618317823,2.972190457945569,0.30672438119562695,11.406724381195627,1
7.157549905757173,0.30726497172715167,0.44877495287858604,4.686111581132429,0.042938747643929305,19.0,65.31837570682121,0.9909150998115144,3.0416737759167773,0.4057549905757172,12.504487287953637,1
7.496104322358277,0.28793391142279945,0.25083826040651414,2.2994087512183055,0.05320660885772006,12.187130469511441,86.62573906097712,0.9944167652081303,3.125478255081427,0.4203895677641723,9.5,1
6.3099852850752605,0.2275558825538831,0.34144558893859084,0.9444117446116906,0.04892250017080063,23.877794127694155,111.0,0.9918994043871493,3.367555882553883,0.4556632331842275,10.902235302155324,1
11.110927913038376,0.24722680217404064,0.4288092728264485,8.54469101085064,0.03859381391307751,15.574226739134687,121.85154652173063,0.9986951032065143,2.9845515402177956,0.5901958717394281,9.872268021740407,1
5.8221177995614894,0.30340435874293786,0.419356720409276,3.5663533986844698,0.029294903994153108,5.2211779956149,109.0,0.9912469172810524,3.516729320263106,0.432949039941532,11.75160819897681,1
6.575111217018041,0.8329243724277322,0.049520019063247364,3.0454226246685554,0.07474666348945877,15.899555131927837,26.75111217018041,0.9948486935176114,3.4909599618735054,0.5334933269789176,11.144977756596392,0
6.9,0.25,0.24,3.6,0.057,13.0,85.0,0.9942,2.99,0.48,9.5,1
7.396842738199617,1.1813691489295595,0.00021048412002553502,4.251578630900191,0.09698947579399864,5.0,13.989475793998723,0.9966042096824006,3.627684674679719,0.5403157261800383,10.703157261800381,0
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,1
7.592706475258868,1.5147229535668731,0.005105467318792048,2.1291740989645263,0.131238115454506,5.0,9.0,0.9948737789859616,3.4912477703106424,0.4109402871116973,10.9,0
7.450578702627834,0.689180720430699,0.357435516656864,1.9926091274452142,0.09395370378977327,3.3579695751826195,8.64203042481738,0.9971935796957518,3.3407390872554785,0.4840873019561713,9.870436509780857,0
10.029910160859608,0.3992180474149825,0.4099387502107249,1.0059820321719213,0.053550632853327944,5.43711718881703,25.43711718881703,0.994470786023672,3.053113515664511,0.470536953427917,10.456288281118297,0
6.6287510115417,0.428562449422915,0.4143503641550121,7.144006473866883,0.05356747774608255,66.0012570807919,198.7112328037911,0.9955435036415501,3.188537307807077,0.507137469653749,9.28549878614996,1
6.225507199984401,0.38513406000068245,0.02724878666478182,1.3671135333356081,0.04106038666673166,6.718116000019498,55.0,0.9912983212666702,3.3267777866696564,0.37436232000039,11.218792266665366,1
6.905675393491103,0.31950813256410443,0.1609837348717912,1.400756719132147,0.05098486561735706,14.977298426035588,96.01891797830368,0.994,3.2193946246942824,0.38102157082839855,9.506053753057177,1
6.805300434800068,0.20159013044002036,0.2726502174000339,1.2516792393006615,0.0341325108700017,19.0,67.96024673899949,0.9902106008696001,3.1385423804299815,0.3705300434800068,11.711925978300153,1
9.178867538108623,0.2560823608648275,0.3231698692837067,8.731183937431895,0.03740205902162068,118.57220320812073,206.09021964730172,0.9943168788572289,2.9180926559729308,0.3910566230945689,10.758764587027587,1
7.084779276017092,0.43495892126769353,0.2736499076916228,4.858752307709431,0.045482801991008646,27.708675656102553,142.0,0.994266773457024,3.256088289593163,0.4429132434389745,9.925205393661532,1
6.7,0.32547275156555133,0.30730908668425194,9.711636067897636,0.040605455496043316,9.865454334212597,175.2018184986811,0.9952811636067898,3.4398181501318894,0.5385636184080708,11.265454334212597,1
10.836319525848838,0.49368314445657824,0.4468031783245183,1.1672639051697675,0.060693115800375425,5.66751986452824,25.667519864528238,0.9958785463722675,3.060025595935847,0.523529568841495,10.433248013547177,0
6.829982882270454,0.25590291001402277,0.24219760351786365,3.024020541275455,0.041020445060968184,24.08006847091818,111.54003423545909,0.993885289558185,3.2743952070357274,0.5589948646811363,9.929982882270453,1
6.632409001465335,0.31,0.35055459912079856,7.399133054217423,0.04811091982415971,12.027729956039927,167.56499016118693,0.9957866551894495,3.3112998032237386,0.44185440234453727,9.64263403809873,1
7.857440224280563,0.8664560977222454,0.0610078365955896,1.8182399038797585,0.06140478205755484,3.9392003204008046,8.060799679599196,0.997199392003204,3.358176009612024,0.3445919231038069,9.172959615519034,0
6.043908421552097,0.27051467249519623,0.2030357953688092,1.2,0.05569642046311898,7.0,107.72899064271989,0.9926794530756127,3.206964204631191,0.5623843917767929,9.787133187620096,1
5.535389814592574,0.41821424078963354,0.23181829617184185,1.1116881483259402,0.03647077962918515,7.233762966518804,74.47077962918515,0.9906222725557422,3.38584407416297,0.4458440741629701,11.29415592583703,1
8.4315111319767,0.6123154908722278,0.2698711507557313,5.30691141366216,0.06164310756396088,4.02733302034949,10.342444340116497,0.9967763685487798,3.348488868023299,0.5360288961918452,11.657555659883503,0
6.093214045078971,0.3397464550413131,0.43390006737788805,0.9372856180315885,0.034211782586026626,9.0,64.72035786476309,0.989774377450068,3.2530499663110564,0.36118568540947654,11.913571909842057,1
