fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color
6.233148167019143,0.18618523424977151,0.3669073828751142,1.4972225052871435,0.038342591649042856,17.33148167019143,75.00555498942572,0.9894822219957703,3.126740733192343,0.5301666496827714,11.864074338268,1
6.169115053830321,0.21356275171278297,0.32978600195746627,2.837767497553167,0.03248930009787331,22.0,111.62232502446832,0.9900755349951064,3.2617582453510177,0.3648930009787331,12.109022531808826,1
5.952226290497366,0.26338280645549705,0.28830859677225146,1.2367964518847918,0.03692579031675446,35.16914032277485,100.83085967722515,0.990473828064555,3.343085967722515,0.4647773709502634,11.450742096832455,1
8.1,0.17,0.44,14.1,0.053,43.0,145.0,1.0006,3.28,0.75,8.8,1
7.1,0.26,0.34,14.4,0.067,35.0,189.0,0.9986,3.07,0.53,9.1,1
6.533706665196668,0.2848320006614992,0.3284266662991671,2.084266662991671,0.04231466674016658,34.16853332598334,89.83146667401665,0.9917573066707092,3.3497760008819992,0.6496640013229985,11.0,1
6.5,0.3,0.32,2.0,0.044,34.0,90.0,0.99185,3.37,0.68,11.0,1
6.311967424594594,0.12418859860810806,0.35800542923423423,2.1578425522072067,0.04366092296981982,46.980054292342345,145.94016287702703,0.9914199457076576,3.2696010858468467,0.7338168306261261,11.396010858468468,1
8.378925952515758,0.3023759166194848,0.4239462976257879,2.234228372903535,0.07065771627096465,9.13154325419293,20.13154325419293,0.9944257445002831,3.383946297625788,0.7686845674580707,12.594765396645656,0
8.323607355015543,0.20973270373160616,0.31420934392331606,13.48685984115026,0.047474393646010346,34.4209343923316,168.7104671961658,0.9993157007942487,3.0563027831564766,0.46131401588497406,8.77104671961658,1
6.974833737830518,0.38754987865084445,0.2762583131084741,3.6163108314491117,0.034,28.312915655423705,134.0,0.9899691074636644,3.269387469662711,0.4050332524338963,13.06870843445763,1
5.35115573438244,0.18596162429011093,0.5089228022716451,1.6117313700307763,0.02759616242901109,24.319232485802218,113.72307005679113,0.9902999214633459,3.336345381389002,0.36126907627780036,11.119232485802218,1
7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,1
5.963762821533763,0.31542784878731656,0.2881804130940693,3.0726289165848506,0.03618350428711685,40.81804130940693,151.36391738118613,0.9913637628215337,3.3554587607177924,0.567262891658485,11.590876305528257,1
7.6,0.52,0.49,14.0,0.034,37.0,156.0,0.9958,3.14,0.38,11.8,1
6.156522494447589,0.3310873719461745,0.3,2.4108737194617453,0.030717387527762048,49.71738752776205,163.28261247223796,0.9904043599111615,3.429565746113313,0.531740490005662,12.417387527762049,1
7.5894087477199665,0.3174949339174131,0.43144594085458354,2.121385147863541,0.06843175582334032,35.0,103.0,0.9937932769039858,3.2892871617378816,0.5946638451992885,11.303462869658853,0
6.294329040294353,0.22453676776451756,0.4237619443237884,4.388377648389062,0.03765974241766118,30.943290402943532,130.0,0.9917603032820604,3.346030328206047,0.3345367677645176,11.48298712088306,1
6.893628125903029,0.18984070314757573,0.3858170834537372,1.7725075512555566,0.03924306511695955,21.338643228414142,98.0,0.9918310793762642,3.1533864322841416,0.4295221094427272,10.372507551255557,1
7.557258575884312,0.30053526034786066,0.46702350689857375,2.19618805518859,0.0389618805518859,28.0,113.74047013797147,0.9911389294793043,3.2064882465507134,0.5238929479304278,12.618329096580034,1
7.329253833288276,0.14697908001081372,0.3716059966549518,4.770746166711724,0.03945313799837794,36.0,136.7170153331531,0.9949717015333153,3.3317015333153104,0.5826387733477517,10.35659693336938,1
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,0
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,0
6.278917567941371,0.21563696913866937,0.26830890925839923,1.7056369691386692,0.03794363030861331,40.887260617226616,150.0,0.9931872606172266,3.465197335789855,0.6947801833255927,10.573280598802702,1
7.58748011230309,0.27359549017347956,0.3293740056151545,6.532022549132602,0.03208587535094712,12.0,91.1484747894317,0.9929222957709312,3.078908487365902,0.3378892577208375,11.380497338564307,1
6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.63,11.3,1
7.078927925078838,0.2647319812697096,0.27526801873029044,10.284103587933611,0.0408946396253941,25.578558501576765,113.57855850157677,0.9936081329177842,3.0716081123817425,0.5221072074921161,11.415711700315354,1
6.1,0.24,0.26,1.7,0.033,61.0,134.0,0.9903,3.19,0.81,11.9,1
7.239546045342415,0.22178282171841762,0.2913938606210114,1.6534846515525286,0.053256074391323,44.286871312632954,98.0,0.9924569363061931,3.272171782815824,0.4382171782815824,10.256564343683523,1
5.159597744034815,0.3508592104121855,0.26404022559651846,5.865631583512583,0.024681898481566697,44.297988720174075,129.2979887201741,0.9917659968069407,3.345100563991296,0.44661785683307476,11.223491540130558,1
6.824339094673854,0.2487830452663073,0.3382892729782569,1.102468861440252,0.029365086420107794,42.439152263315364,104.0,0.9897716757750489,3.1951321810652296,0.39781297667663984,11.83174567899461,1
6.4,0.31,0.28,1.5,0.037,12.0,119.0,0.9919,3.32,0.51,10.4,1
7.283578468545872,0.2538807177151376,0.32470179428784396,14.675367702818809,0.059962825372408234,36.223856456972484,190.5298205712156,0.9984776143543028,3.0669403588575688,0.5116421531454128,9.25298205712156,1
6.7418604816145375,0.24645348795963656,0.3006395361210903,1.1709302408072688,0.057005812674873355,39.0,123.64534879596366,0.9916127907224218,3.2797092953138214,0.523255807354185,11.070930240807268,1
8.861705389044737,0.35404646685368424,0.36978299424184213,5.753178443821052,0.06210850287907894,11.531784438210526,47.76589221910526,0.99691720717555,3.238309939465526,0.601503711796842,10.729767665731579,0
6.555390376538712,0.33,0.3553903765387122,3.1630106698048097,0.03876951882693555,34.55390376538712,86.89219246922576,0.9896596277827665,3.172453472845803,0.4970630963070908,12.943123012309698,1
6.568560359273037,0.2262879281453926,0.35428017963651853,3.21213700652563,0.052397675447337776,45.943189221808886,200.2575856290785,0.9938803099403549,3.3951517125815704,0.5468560359273037,10.111362155638222,1
6.477210749110768,0.28772107491107685,0.30954811075239563,2.4318270358413185,0.03418075569904175,30.318270358413187,83.63654071682637,0.9891378574268674,3.1027308143365273,0.40455785017784623,12.32259446238022,1
6.311150576950883,0.22260180128853949,0.2803716858983628,2.377698846098233,0.04177698846098233,38.0,102.0,0.989913468224193,3.137769884609823,0.3718584294918139,11.678054038656184,1
6.330543971394247,0.20305439713942475,0.3780791231118905,6.150247259724658,0.037502472597246546,29.399010961101368,111.0,0.9933134955901617,3.3470445067504384,0.58,10.766013764871097,1
6.450410156828386,0.1871897322089584,0.3479333148395574,1.2793331483955739,0.0410743582630599,39.21487165261198,118.0,0.9892424715416492,3.277769252108203,0.4171897322089584,12.842154016865624,1
6.4546265222100025,0.291817168472375,0.30682274187431263,1.4545150541712493,0.019727982069337416,43.772575270856244,104.40914157638124,0.989205462652221,3.232251953683687,0.4904459320151873,12.51817168472375,1
5.8945910633488445,0.3168931278279043,0.28527044683255776,2.8452835124418323,0.034945910633488446,41.0,150.7635223416279,0.9916966030825815,3.3831068721720956,0.6107420955883746,11.365325320511582,1
6.652153082660783,0.26684808646674024,0.2931519135332598,2.8190490790077214,0.03676644755670711,50.68480864667402,158.0,0.9912766447556707,3.3368480864667402,0.4334240432333701,11.620633947328185,1
6.6341736943919125,0.33962183752363945,0.31,4.439215860743387,0.035936972920606575,20.658263056080877,149.68347388783826,0.9918232495938246,3.290882379111508,0.6521429206993765,12.0,1
6.451387609045261,0.19888991276379128,0.286526369949787,1.6916743457284347,0.0372641064623056,29.48612390954739,133.0,0.9909438853053267,3.2279139789950477,0.5913876090452609,11.45138760904526,1
6.419522915882956,0.22153027459627586,0.3388917423957438,2.82638532200532,0.03294458711978719,22.0,111.7361467799468,0.9900527706440106,3.2401321118101083,0.3694458711978719,12.256990813930837,1
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,0
7.7,0.44,0.24,11.2,0.031,41.0,167.0,0.9948,3.12,0.43,11.3,1
6.559607496159515,0.27672934930871285,0.30480785007680966,2.4345869861742564,0.025634504946233167,13.076859969276125,80.96157001536194,0.9899320931391699,3.315576449769571,0.5194194482333772,12.74423550230429,1
8.79523715683326,0.28,0.4552381421583371,1.769841895444494,0.07153972320389211,6.825395261388765,12.0,0.99363428655885,3.251746047386112,0.5622223317027865,12.317460473861123,0
7.8,0.26,0.49,3.2,0.027,28.0,87.0,0.9919,3.03,0.32,11.3,1
6.483416660923347,0.38178205216563876,0.3423269217515418,3.0448012869110137,0.03225743582674889,48.717820521656385,164.1410897391718,0.9928269807652547,3.462276925197533,0.7547275652070485,11.47425641732511,1
6.926387565851382,0.3163193782925691,0.29368062170743087,7.747224868297236,0.026104186512229236,34.26387565851382,123.26387565851383,0.9916273612434148,3.142638756585138,0.6426387565851382,12.726387565851383,1
6.8,0.21,0.31,2.9,0.046,40.0,121.0,0.9913,3.07,0.65,10.9,1
6.87854744838232,0.271418979352928,0.31858102064707194,7.028379587058561,0.041716204129414396,46.3564234514696,168.8581020647072,0.9945570948967647,3.29,0.565709489676464,10.57854744838232,1
7.1,0.21,0.32,2.2,0.037,28.0,141.0,0.993,3.2,0.57,10.0,1
6.775858676560066,0.48965652937597365,0.2191364044520297,2.927576029680198,0.0626810599257995,11.24141323439934,29.0,0.9940535328713661,3.3584494632039767,0.5628459301179786,11.524141323439935,0
6.2737590177373175,0.2689598362895529,0.26,1.7579196725791058,0.03444799181447765,60.13120491131341,135.15839345158213,0.9900104016371044,3.1349763110498494,0.7115365566155202,11.98687950886866,1
7.4,0.16,0.27,15.5,0.05,25.0,135.0,0.9984,2.9,0.43,8.7,1
6.6,0.21921565441278926,0.32,0.9718956372480717,0.04028104362751922,25.0,78.64052181375965,0.9926,3.39,0.54,10.2,1
6.741611669447319,0.34058122092458465,0.26,8.080317234271714,0.033029061046229234,38.72258887035121,122.86129443517561,0.9913411890656586,2.999709389537708,0.3055482225929758,12.241611669447318,1
6.646131459269393,0.24303662668490794,0.4269924762648808,1.4690516741551463,0.08755905747215818,58.0,139.07737081461212,0.9911315303848406,3.064642248876728,0.4269051674155146,10.637812318812404,1
6.5,0.33,0.3,3.8,0.036,34.0,88.0,0.99028,3.25,0.63,12.5,1
6.080485890286273,0.1699595091428106,0.3519514109713727,1.6203239268575151,0.03859757054856861,84.20323926857515,151.80485890286272,0.9907406478537151,3.308089079885817,0.877927116457059,11.920323926857515,1
6.1317846969500955,0.3023261818114614,0.2920153787892789,2.596123030314231,0.0371627681820702,18.720922727356733,73.0,0.98874728612122,3.1168215303049904,0.4339538636321634,12.824030757578559,1
6.946688109988614,0.26472132875047444,0.3776130767489562,1.8883279725028466,0.03523344054994307,51.41114684998102,164.41114684998104,0.9906289174799848,3.319442657500949,0.4017770630003796,12.347213287504744,1
6.7,0.35082643787571227,0.32876034318643155,6.287603431864316,0.04017768668587518,33.7396695265536,115.7396695265536,0.9909358265650056,3.009049571016961,0.34384296154803246,12.380495794922831,1
8.023683655066701,0.18,0.3231578206755602,1.2440790862333246,0.043361845345444246,20.480263620777748,106.51973637922225,0.9930348033397899,3.2185529000510944,0.4736843586488797,10.344079086233325,1
7.774267664185335,0.4192183178434548,0.3230943550191633,10.143324113993703,0.052231267286261804,25.0,156.79478878562304,0.9958026056071885,3.1359281493194784,0.5028337943003148,11.317915514249213,1
7.582459918459916,0.3893537864695759,0.3205538973117921,3.610616365142682,0.0349815367562736,22.0092316218632,93.00923162186321,0.9914359380863802,3.0831387514334887,0.5983383080646236,12.493537864695758,1
6.3,0.23,0.21,5.1,0.035,29.0,142.0,0.9942,3.36,0.33,10.1,1
6.1424791868362565,0.2636165279122417,0.27,10.527669441755165,0.033978180703465845,26.63834720877583,117.19173604387915,0.9942117687318474,3.2698049951592982,0.4050975024203508,10.989322232979337,1
6.094493925603192,0.17944939256031922,0.343744570996828,6.042951784365087,0.036429517843650866,29.82819286253965,111.0,0.9935323783598952,3.327731321185716,0.58,10.326102315896858,1
5.667032984886742,0.25340659697734835,0.3321794850965468,2.134065969773484,0.039994505226698784,13.888278358522097,73.0,0.9897664285598236,3.0243589701930937,0.4768131939546968,11.711721641477903,1
6.127790594903261,0.3492589174692463,0.24463176581721024,2.3305696543935874,0.03418527063268841,25.037054126537683,132.96294587346233,0.9906111162379614,3.335182963550101,0.5914821650615073,12.014821650615072,1
7.0,0.3,0.51,13.6,0.05,40.0,168.0,0.9976,3.07,0.52,9.6,1
6.01461498507598,0.3643383976121567,0.19902566766160137,3.385845994030392,0.027570770029848042,22.809743323383987,109.38051335323203,0.9901838051335323,3.3476102670646406,0.5019486646767973,12.51461498507598,1
5.9,0.33862745533545285,0.3096568638338632,2.0,0.03,38.0,142.0,0.98892,3.400343136166137,0.41,12.9,1
6.415501961346975,0.2250295271380574,0.38652066899664017,1.8652066899664017,0.036298228371716555,40.950295271380575,98.0,0.9899900590542761,3.201432087582468,0.44043799301007946,11.895029527138059,1
6.50936763767274,0.1776580905818151,0.3276580905818151,1.3906323623272603,0.029796249202182774,35.0,138.0936763767274,0.9912130675738474,3.358594854349089,0.5873536891418014,11.434426536290822,1
6.542524936107801,0.276589151758487,0.2880841645369267,1.9149501277843972,0.03714950127784397,38.0,102.0,0.9885329345478902,3.0914950127784397,0.41042082268463354,13.297674552754609,1
6.992481215090007,0.17612781773649902,0.34075187849099936,1.9412280842716743,0.04067418598723356,23.025062616366647,102.97493738363336,0.9918362155609983,3.2656265654091663,0.7508646682995036,11.551253130818331,1
7.3,0.2,0.44,1.4,0.045,21.0,98.0,0.9924,3.15,0.46,10.0,1
7.34836543122713,0.16614419814100914,0.37623078166056795,4.78605761462145,0.040278847707570994,36.0,137.5163456877287,0.9944251351343287,3.358278847707571,0.544509629368139,10.644230458485803,1
7.1,0.13228856177486248,0.4,1.2,0.04791542470994499,54.22885617748625,134.4577123549725,0.9932,3.3,0.9677114382251375,9.8,1
4.731822863516583,0.48311608054001437,0.13266293959498926,4.2941444743168695,0.032311608054001406,50.34088568241709,98.65911431758292,0.9899640223624301,3.4076298366891673,0.4379226129733238,12.29480653243331,1
6.899804584256617,0.22533593887657843,0.30199609168513236,2.05988275055397,0.023335938876578435,43.66601528085539,78.93281222468431,0.9887597068763849,3.0706718777531568,0.3266601528085539,13.166796943828922,1
6.319029474386929,0.3996764914623098,0.2858705965849239,3.914176846321577,0.03001617542688451,13.793529829246197,72.6032350853769,0.9903047857596095,3.0428353692643153,0.6542911576839211,12.163558593914592,1
6.976852710018224,0.21438576373240853,0.3256649753634707,2.636954188209982,0.03103451724557046,22.566497536347068,93.0,0.9911907410840073,3.227289359450238,0.6566497536347069,12.216751231826466,1
4.890936612208122,0.455839437907179,0.15312042156961575,3.9077253703517023,0.029583943790717864,49.54531693895939,99.45468306104061,0.9898412774705823,3.406493309912799,0.456107041395214,12.340267603488034,1
6.451257658831322,0.28959754917397695,0.3003018381195173,7.331162528273478,0.02596981618804827,19.502515317662645,86.0,0.9904053324734448,3.1153772976493967,0.23989938729349425,13.4,1
7.455286873159565,0.2241188544734057,0.37552868731595657,2.358811455265943,0.03917622910531886,30.0,178.55286873159565,0.9925322744592286,3.358700811211696,0.42070491642127544,11.330614798414926,1
6.7,0.28,0.34,8.9,0.048,32.0,111.0,0.99455,3.25,0.54,11.0,1
5.1,0.33,0.22,1.6,0.027,18.0,89.0,0.9893,3.51,0.38,12.5,1
7.083064820757212,0.2869757709116587,0.29056450597475963,5.163510069984975,0.028528225298737882,14.528225298737981,79.05645059747596,0.9914450412212338,3.1460078665078126,0.5073385776718751,12.08104782861178,1
10.72712467642779,0.5168137402928337,0.6558987273499453,2.854249352855579,0.11086111949927241,6.0,15.0,0.9975498371440705,3.0718300258857765,0.6986111949927242,11.8,0
7.27263881502196,0.19908796050073202,0.4348317761708147,1.4030401316642265,0.04475678946686187,20.969598683357734,98.0,0.9923756789466861,3.1594244081591025,0.4587839473343094,10.030401316642266,1
7.803725711948707,0.4207451423897415,0.32186285597435366,5.200148555653774,0.033481371440256466,27.0,93.96274288051293,0.9918796571399359,3.1840685720128232,0.5640685720128232,12.45558856792306,1
6.8269780432237,0.311348902161185,0.298651097838815,7.946043913552599,0.02759532935164441,33.269780432237,122.269780432237,0.9916373021956776,3.13269780432237,0.63269780432237,12.6269780432237,1
7.001612633580713,0.5996774732838573,0.12023456488446738,2.199853396947208,0.08297507748102534,13.0,28.00293206105584,0.9966002932061057,3.5195748511469027,0.6201612633580713,10.199266984736038,0
7.913090718073886,0.2345681698796179,0.26543183012038213,1.6674090192777073,0.03441227583129935,36.10863660240764,135.89136339759236,0.9932403910857817,3.4291363397592356,0.5165181961444585,10.378272679518473,1
6.922273343001215,0.3057347766498583,0.29592422189995954,4.104966174757996,0.028796211094997876,14.796211094997975,79.59242218999596,0.9909707063618536,3.2505223270492105,0.5770148846994737,12.375832204497772,1
7.1,0.21,0.32,2.2,0.037,28.0,141.0,0.993,3.2,0.57,10.0,1
6.432720144064426,0.4656340468209385,0.22636987394362712,2.232720144064426,0.07041819963983893,13.418199639838935,25.16360072032213,0.9938727397478873,3.420909981991947,0.7827299459758402,11.956340468209385,0
6.5389132527357905,0.2585521446169893,0.2838913252735791,1.1488693978113673,0.06409044817509063,38.87782650547158,124.0,0.9912045224087545,3.333891325273579,0.5604522408754531,11.171042892339784,1
8.804095920309875,0.324755237188725,0.430819184061975,1.731968026563375,0.06731968026563376,6.68031973436625,12.0,0.9940578820303266,3.281968026563375,0.594755237188725,12.10819184061975,0
6.891146185232733,0.18488932731540916,0.300664036107545,1.4977865463081834,0.028022134536918115,35.0,137.02213453691817,0.9917951698602648,3.369778654630818,0.570664036107545,11.255533634229542,1
6.074922333116074,0.2807253809834179,0.29821761429502536,3.092746190165821,0.05292746190165821,26.570984760663283,152.21450761966835,0.9911020208091824,3.3575233000651776,0.6043212191469374,12.160725380983417,1
6.365261756720904,0.20915705403254206,0.32,1.5873558104881307,0.03869476486558193,39.652617567209035,118.0,0.990086921026353,3.3165261756720903,0.48484028373717447,12.251597162628256,1
7.528318330900556,0.3107964629899938,0.3479646298999382,2.4920353701000617,0.0803274277210129,25.840707402001236,34.92035370100062,0.9936619472627192,3.225575240929957,0.6067257227898701,12.428318330900556,0
5.41742573363023,0.22141584085745614,0.3494554458240553,6.5,0.02898910891648101,26.010891083518892,87.0,0.9909491881038307,3.291198019187078,0.43978217832962213,12.488019808129216,1
5.725586467716012,0.2051172935432025,0.5255791973230612,1.3441898507870094,0.03358137844094663,29.20931077952669,129.20931077952667,0.9901037315822037,3.4618585207088617,0.5602309518899293,11.83255137637865,1
6.627377162457387,0.22363114187713062,0.2780259515642755,1.2878961937428979,0.04259221453071734,41.56051903128551,107.0,0.9922393363317749,3.423501384055753,0.603948096871449,10.668155709385653,1
5.884684000321074,0.5831833998983266,0.03469950009364664,8.30825899965217,0.040082589996521596,31.0,104.0,0.9909917410003478,3.2663513000240805,0.7023574999331095,13.912388499478254,1
6.285106871294185,0.2981237333925054,0.26009673843422826,1.6495163078288586,0.03601934768684566,37.0,135.8317210260962,0.9923197300504172,3.4481237333925057,0.5117795281732663,10.699032615657718,1
7.0,0.2892476373676249,0.2669247637367625,7.745799615279878,0.027,37.0,122.0,0.991843739884584,3.1223228736308624,0.5200438571558246,12.569247637367624,1
6.691862214792163,0.1154251901385582,0.34434015211084656,8.718622147921627,0.04286437024653604,41.02712595069279,112.94574809861442,0.996083087152514,3.41348977183373,0.4035263735900628,9.370527471801257,1
6.120379382525937,0.10416697862589781,0.2483339572517956,1.1,0.04109259952501986,14.907400474980049,64.90740047498005,0.9924610932254485,3.5627742422398248,0.5877761139952117,10.438899287529928,1
6.4,0.22,0.32,7.2,0.0279999999999999,15.0,83.0,0.993,3.13,0.55,10.9,1
6.091481653286939,0.2697083140052194,0.49712958667826523,6.360092893252143,0.030401393398782065,37.0,104.34305619982602,0.9918055420339008,3.261703669342612,0.5019953553373928,11.67421272673046,1
6.967329157212379,0.24459161446515473,0.2908167710696905,9.44039614161233,0.0269183228930309,12.377484339546422,77.45916144651548,0.9931533991314829,3.0427593251620597,0.4673509396272147,12.203090119529884,1
7.2,0.23,0.39,14.2,0.0579999999999999,49.0,192.0,0.9979,2.98,0.48,9.0,1
7.3811085567921895,0.3486651340753135,0.34,3.3488684543375142,0.04237782886415621,34.0,108.0,0.9912527713919805,3.270780587528592,0.4975565772831243,12.8,1
6.900306319564558,0.21401225278258235,0.3019754944348353,2.8398162082612646,0.0437932609695797,39.79938736087088,120.79938736087088,0.9913160490111304,3.063981620826126,0.6379632416522529,10.980245055651647,1
8.755071270704239,0.3289302683501009,0.43721869771026234,6.372464364647881,0.024363708760965688,8.957210734004036,86.87163220201211,0.9917179714917184,2.9617115706398387,0.40149762430985875,12.574326440402421,1
7.316434833306608,0.35629573329057246,0.25671303333867845,16.123673291994056,0.03835651666933922,33.582174166533036,153.41782583346696,0.9971426119255893,3.0506130916412775,0.4765739333226431,10.746522499599116,1
6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,1
9.115815267533602,0.5149195243756463,0.494597621878231,2.309517146253877,0.08365010511290064,30.301609512487076,52.60321902497415,0.9971542897122477,3.2231770463735785,0.7268229536264217,11.117424780020679,0
6.698701735138891,0.1799567245046297,0.32642143885956826,1.466810918317901,0.03965512653456792,20.33189081682099,98.0,0.9918655126534568,3.3571138467854933,0.4332756326728396,10.668109183179011,1
6.398215651869115,0.42607188395637163,0.29642875358254867,4.38929391121469,0.028696405802181416,14.321437679127433,72.33928116043629,0.9908934030122271,3.1378587822429376,0.6305353044392655,11.873209276479912,1
7.740276147066068,0.4174069725509515,0.31822529052295634,3.8515406732138833,0.03246758715688689,40.17747094770437,137.64505810459127,0.9909515406732139,3.1764505810459127,0.42757703366069416,12.782252905229564,1
7.068204687354394,0.13635906252912133,0.29317953126456064,14.800503121796655,0.05923070310315901,52.82046873543934,116.9307890690523,0.9972650754682695,3.1727181250582426,0.39410234367719665,9.636409374708787,1
6.761687787205324,0.2184578053198669,0.37,1.723375574410648,0.027691561063973295,23.84578053198669,101.69156106397338,0.9911457805319867,3.268409274478137,0.5576139117172049,11.569156106397338,1
6.958604897796955,0.1996558040881218,0.4013767836475128,7.86469702083807,0.019224185306609135,20.258604897796953,85.48279020440609,0.9918323910528276,3.177069755110152,0.2665488816034519,13.012092653304569,1
10.807861593028802,0.3288207610456796,0.57519653982572,2.1960692034855986,0.06985141857512378,6.519653982572006,19.480346017427994,0.9974043709383893,3.228341177037241,0.803144637211521,10.788207610456796,0
10.249576269918387,0.4120508476097935,0.4134618642926549,2.614957626991839,0.09229915253983677,13.448728809755163,51.252118650408065,0.9983788898301788,3.2050423730081614,0.6968389825689872,10.089745761951033,0
7.346795137980767,0.3175911183350201,0.29708839546305665,2.2341432740890674,0.034240888166497924,64.873481361083,156.253037277834,0.9916,3.24228739055162,0.59,11.7379555916751,1
6.6,0.84,0.03,2.3,0.059,32.0,48.0,0.9952,3.52,0.56,12.3,0
7.252323868527911,0.19841079561759706,0.43099450849971666,1.405297347941343,0.04457621216469255,20.94702652058657,98.0,0.9923576212164692,3.1664217786181634,0.45788106082346275,10.052973479413431,1
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,0
8.912304347366952,0.3744630436848717,0.39569347842156694,2.1907717394747865,0.06769239131582622,12.06152173683476,27.93847826316524,0.9948784565210504,3.2693847826316524,0.7555369563151283,12.544630436848717,0
7.3791448321419875,0.5988059798208923,0.012638161071399586,1.9846712749979711,0.08719604564292091,9.26381610713996,14.73618389286004,0.9952033158657136,3.3922105771423934,0.6142960939281946,11.18467127499797,0
6.540810020578895,0.4302025051447237,0.2873468336763149,5.240835769881741,0.03055088377920939,29.0,133.46936673526298,0.9909102179547264,3.2528556714684087,0.43346833676314916,12.58875921982881,1
6.727248662270891,0.1891916518030099,0.3259582590150495,1.275749554090297,0.03148500891819406,22.16166963939802,87.080834819699,0.989956493257078,3.096975312136792,0.6143415626210693,12.166622547496635,1
8.244960611339645,0.27325590829905333,0.39775196943301777,2.310078777320711,0.04952716637631953,4.0,10.0,0.9936274409170095,3.3165118165981067,0.7022480305669822,12.732559082990534,0
6.9,0.18,0.36,1.3,0.036,40.0,117.0,0.9934,3.27,0.95,9.5,1
6.883351088916564,0.27750266333748463,0.3116648911083436,6.84204841170613,0.04141515744209205,47.4162227770859,168.4162227770859,0.9945001065334994,3.2675239700373617,0.5625079900124539,10.508430989041102,1
8.485246880271564,0.3664485441267298,0.4244259359185309,1.9147531197284362,0.0775627599773697,6.0,12.0,0.9947468887689777,3.3155740640814693,0.6632242720633649,11.967757279366351,0
5.574098256098673,0.1633376860977612,0.3140721395121061,14.037049128049336,0.032259670353677446,16.296393024394693,98.77770523170398,0.9943840786686587,3.245180348780265,0.37407213951210616,11.5,1
6.680497304133743,0.2034440532849539,0.3498756739665642,7.39087028223405,0.045863054233510746,37.0,106.55186489050153,0.9930645629875858,3.1439005391732513,0.45045648588829745,10.864316206816103,1
5.7,0.265,0.28,6.9,0.036,46.0,150.0,0.99299,3.36,0.44,10.8,1
8.364793503004075,0.2759702089786145,0.2935206496995925,10.18059582042771,0.03327041299399185,29.18876101802445,97.27041299399185,0.9946454515994329,3.0705619490987774,0.395408259879837,10.959702089786145,1
6.838108327289631,0.32427000725244276,0.2838108327289631,3.3902667633659034,0.03304866618317048,28.618916727103688,77.85675018131107,0.9903353532801488,3.1461616799628116,0.421891672710369,12.133241708972582,1
5.1,0.33,0.22,1.6,0.027,18.0,89.0,0.9893,3.51,0.38,12.5,1
6.893121836243527,0.24516928783860042,0.2868994937989643,1.9517462034922324,0.03782751265502589,28.413756327512946,140.58624367248706,0.9930165502531005,3.2620634491269422,0.5865502531005178,10.16550253100518,1
6.226593159453742,0.16914221457972922,0.3754288927101354,1.39889739180613,0.0386703420273129,17.26593159453742,75.20220521638774,0.9895608820865551,3.1293627362185035,0.5360661564916323,11.772304232352388,1
6.921419149155736,0.29238723389617577,0.33952255322076486,1.235742552532791,0.031476127661038245,41.738063830519124,104.0,0.9899114323403377,3.1940517020325143,0.4354840423702197,11.93574255253279,1
7.466005638524709,0.24886685461749028,0.30773370923498056,2.0522190897084958,0.034931067255918935,37.29556182058301,102.295561820583,0.9921625590013207,3.2552219089708494,0.6370443817941699,10.822662907650194,1
7.739652712079062,0.26472359665739364,0.5581360611800872,9.743125591288443,0.05096208372752563,41.02764033426064,269.7583254494874,0.9949045784925798,3.0516902948594438,0.5035861084831624,11.273777357305997,0
6.9,0.19,0.31,19.25,0.043,38.0,167.0,0.99954,2.93,0.52,9.1,1
6.7251901841083646,0.21622147238374537,0.3674809815891636,1.629388548126425,0.029091574644695688,23.916032719638785,102.08396728036121,0.9913461820041987,3.2879008179909697,0.6038546012596003,11.595801635981939,1
7.076205309474621,0.27650595873671724,0.2823293608421885,2.823794690525379,0.03982028711580092,29.0,99.52911701052736,0.9908602816909484,3.089417659789453,0.5058234021054713,11.770882989472645,1
6.631748609742669,0.15873005561029324,0.5592054726874925,1.1063497219485339,0.12498371966065833,57.80950834154399,139.74601112205866,0.9927317486097427,3.131429499507361,0.42619341510664244,9.33174860974267,1
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,0
7.2,0.23,0.39,14.2,0.0579999999999999,49.0,192.0,0.9979,2.98,0.48,9.0,1
7.274701843895796,0.3563046619524373,0.1923310448742847,2.149403687791593,0.02875099385368059,27.124503073159662,87.0,0.9904992049170555,3.266384170246891,0.5563841702468916,12.438146004892442,1
